student_id,weak_kcs,n_weak,weakest_5,related_kcs
user8408,Backtracking;Digit DP;Distance Between Points;Line Intersection;geometry;graph matchings,6,Line Intersection;Digit DP;graph matchings;Backtracking;geometry,1D DP;Orientation Test;Recursion;math
user8428,Binary Search on Array;Distance Between Points;Monotonic Stack;Tree DP;Trie;flows;geometry;graph matchings;trees,9,Trie;Tree DP;graph matchings;trees;Binary Search on Array,Stack;String Matching;Tree DFS;data structures;dp;graphs;math;shortest paths;sortings
user843,1D DP;Backtracking;Segment Tree;Stack;binary search;constructive algorithms;data structures;divide and conquer;dp;games;number theory;shortest paths;two pointers,13,Segment Tree;divide and conquer;data structures;shortest paths;Stack,Recursion;brute force;combinatorics;graphs;implementation;math;sortings
user8441,,0,combinatorics;Permutations;dp;Bitmask Enumeration;bitmasks,
user8448,bitmasks;interactive,2,bitmasks;interactive;Tree DP;graph matchings;flows,Simulation;brute force;math
user8460,Backtracking;Bitmask Enumeration;Segment Tree;String Matching;geometry;hashing;string suffix structures,7,Backtracking;string suffix structures;hashing;String Matching;Segment Tree,Hash Map;Recursion;binary search;data structures;math;sortings;strings
user8467,Binary Search on Array;Distance Between Points;Segment Tree;binary search;data structures;divide and conquer;geometry;graphs;trees,9,trees;divide and conquer;graphs;geometry;Distance Between Points,Recursion;dp;math;sortings
user8487,Max Flow,1,Max Flow;flows;DFS;graphs;sortings,Priority Queue;graphs
user8511,Distance Between Points;geometry;graph matchings,3,Distance Between Points;graph matchings;geometry;Knapsack;Interval DP,math
user8522,Binary Lifting;Binary Search on Array;Bipartite Graph Check;Dijkstra;Sparse Table;Stack;Tree DFS;Tree DP;binary search;data structures;geometry;graphs;hashing;shortest paths;trees,15,shortest paths;Tree DFS;Dijkstra;Stack;geometry,BFS;DFS;Graph Representation;Hash Map;Priority Queue;dp;sortings;strings
user8535,Max Flow;geometry,2,geometry;Max Flow;Polygon Area;graph matchings;Distance Between Points,Priority Queue;graphs
user8540,Bitmask Enumeration;DP on DAG;Tree DFS;Tree DP;Two Pointers on Sorted Array;divide and conquer;shortest paths;trees;two pointers,9,DP on DAG;divide and conquer;Tree DP;two pointers;Two Pointers on Sorted Array,DFS;Topological Sort;data structures;dp;graphs;math;sortings
user8543,Binary Lifting;Bitmask DP;Conditional Probability;Difference Array;Expected Value;Greedy Sorting;Max Flow;String Matching;Suffix Array;Suffix Automaton;Tree DFS;Tree DP;binary search;dsu;flows;graph matchings;graphs;hashing;probabilities;string suffix structures;trees,21,Binary Lifting;Tree DFS;Tree DP;Suffix Array;Max Flow,1D DP;DFS;Hash Map;Priority Queue;Queue;Sparse Table;Stack;Z Algorithm;bitmasks;combinatorics;data structures;dp;shortest paths;sortings;strings
user8545,Hash Map;Inclusion-Exclusion;Prefix Sum;String Matching;Suffix Automaton;bitmasks;hashing;number theory;string suffix structures;strings;ternary search,11,Inclusion-Exclusion;Prefix Sum;string suffix structures;String Matching;hashing,Binary Search on Answer;Combinations;Permutations;Stack;Z Algorithm;binary search;brute force;data structures;math;sortings
user8551,Polygon Area;geometry;graph matchings,3,Polygon Area;graph matchings;geometry;flows;Distance Between Points,Distance Between Points
user8552,1D DP;Binary Search on Array;Distance Between Points;KMP;Permutations;Segment Tree;Z Algorithm;binary search;combinatorics;divide and conquer;flows;geometry;string suffix structures;two pointers,14,KMP;Distance Between Points;combinatorics;string suffix structures;Segment Tree,Prefix Function;Recursion;String Matching;data structures;dp;graphs;math;shortest paths;sortings;strings
user8553,1D DP;Distance Between Points;Strongly Connected Components;Tree DFS;data structures;divide and conquer;fft;flows;graph matchings;shortest paths,10,divide and conquer;Distance Between Points;fft;Strongly Connected Components;shortest paths,BFS;DFS;Recursion;dp;graphs;math
user8555,1D DP;2D DP;Activity Selection;Binary Search on Answer;Knapsack;Meet-in-the-middle;Recursion;String Matching;binary search;brute force;data structures;dp;geometry;hashing;shortest paths;strings;ternary search;two pointers,18,Activity Selection;shortest paths;Meet-in-the-middle;2D DP;1D DP,Binary Search on Array;Hash Map;graphs;implementation;math;sortings
user8574,2D DP;Cycle Detection;Orientation Test;flows;geometry;graph matchings;shortest paths,7,graph matchings;Cycle Detection;geometry;flows;Orientation Test,1D DP;BFS;DFS;Distance Between Points;graphs
user858,Meet-in-the-middle;brute force;data structures;dsu;graphs,5,brute force;Meet-in-the-middle;dsu;graphs;data structures,Queue;Stack;dp;implementation;math
user8580,BFS;Bipartite Graph Check;DFS;Max Flow;Monotonic Stack;Orientation Test;flows;geometry;graph matchings;graphs;shortest paths;ternary search,12,shortest paths;Max Flow;BFS;graph matchings;geometry,Binary Search on Answer;Distance Between Points;Graph Representation;Priority Queue;Stack
user8590,Binary Search on Answer;Hash Map;Prime Factorization;Prime Sieve;Trie;number theory,6,Prime Factorization;Prime Sieve;number theory;Trie;Hash Map,Binary Search on Array;String Matching;data structures;math
user8603,geometry,1,geometry;Ordered Set;dsu;graphs;two pointers,
user8608,2D DP;Polygon Area;Tree DP;geometry,4,geometry;Polygon Area;Tree DP;2D DP;Distance Between Points,1D DP;Distance Between Points;Tree DFS;dp
user8613,Combinations;Conditional Probability;Dijkstra;Fast Exponentiation;Modular Inverse;Monotonic Queue;binary search;combinatorics;data structures;dsu;graphs;interactive;probabilities;shortest paths;two pointers,15,Conditional Probability;probabilities;dsu;combinatorics;graphs,Deque;Expected Value;Graph Representation;Modular Arithmetic;Priority Queue;Queue;Simulation;Stack;math;sortings
user8615,Graph Representation;flows;geometry,3,Graph Representation;geometry;flows;Polygon Area;graph matchings,graphs;shortest paths
user8617,Max Flow;String Matching;geometry;graph matchings;hashing,5,geometry;hashing;String Matching;Max Flow;graph matchings,Hash Map;Priority Queue;data structures;graphs;strings
user8630,Combinations;Ordered Set;geometry;interactive;probabilities;trees,6,interactive;trees;geometry;Ordered Set;probabilities,Simulation;combinatorics;data structures;graphs;math
user8644,,0,2-sat;geometry;2D DP;Strongly Connected Components;Priority Queue,
user8649,0-1 BFS;2D DP;BFS;Tree DFS;combinatorics;divide and conquer;dsu;geometry;graphs;probabilities,10,BFS;0-1 BFS;divide and conquer;combinatorics;geometry,1D DP;DFS;Deque;Graph Representation;Queue;Stack;dp;math
user8654,1D DP;KMP;LCM;Ordered Set;flows;geometry;hashing;probabilities,8,Ordered Set;geometry;probabilities;LCM;KMP,GCD;Hash Map;Prefix Function;Recursion;String Matching;combinatorics;data structures;graphs;shortest paths;strings
user8665,Sparse Table;flows;geometry;graph matchings,4,Sparse Table;graph matchings;geometry;flows;Multiset,data structures;graphs;shortest paths
user8670,1D DP;2D DP;BFS;Bitmask DP;Dijkstra;Stack;Tree DFS;Tree DP;bitmasks;divide and conquer;dp;flows;geometry;graph matchings;graphs;number theory;shortest paths;trees;two pointers,19,shortest paths;divide and conquer;Dijkstra;BFS;Bitmask DP,DFS;Graph Representation;Priority Queue;Recursion;brute force;data structures;math
user8676,1D DP;DP on DAG;Prime Factorization;Prime Sieve;dp;graphs;shortest paths;two pointers,8,two pointers;Prime Sieve;shortest paths;1D DP;DP on DAG,Recursion;Topological Sort;brute force;data structures;math
user8682,Binary Search on Array;data structures;graphs;shortest paths;trees,5,shortest paths;graphs;trees;Binary Search on Array;data structures,sortings
user8714,Binary Lifting;Binary Search on Array;Brute Force Enumeration;Convex Hull;Dijkstra;Max Flow;Prefix Sum;Sparse Table;Suffix Array;Tree DP;constructive algorithms;geometry;shortest paths,13,geometry;shortest paths;Convex Hull;Dijkstra;Prefix Sum,Distance Between Points;Graph Representation;Orientation Test;Priority Queue;Stack;String Matching;Tree DFS;data structures;dp;graphs;implementation;sortings
user8717,Max Flow;Priority Queue;flows;graph matchings,4,flows;Max Flow;Priority Queue;graph matchings;Knapsack,Queue;Stack;graphs;shortest paths
user8719,dsu;hashing;string suffix structures;two pointers,4,string suffix structures;hashing;dsu;two pointers;flows,Hash Map;Queue;Stack;binary search;data structures;sortings;strings
user8723,Suffix Array;graphs;hashing;string suffix structures;strings,5,string suffix structures;hashing;graphs;Suffix Array;strings,Hash Map;String Matching;binary search;data structures;sortings
user8741,Binary Search on Array;Bitmask Enumeration;Connected Components;DFS;Digit DP;Graph Representation;Prime Factorization;Prime Sieve;bitmasks;brute force;divide and conquer;dsu;flows;graph matchings;graphs;interactive;number theory;shortest paths;trees,19,Prime Factorization;Prime Sieve;Graph Representation;Bitmask Enumeration;graphs,1D DP;BFS;Queue;Simulation;Stack;data structures;dp;implementation;math;sortings
user8749,2D DP;Binary Search on Array;Modular Combinations;Ordered Set;Tree DFS;Tree DP;Two Pointers on Sorted Array;flows;graphs;hashing;interactive;shortest paths;trees,13,Binary Search on Array;shortest paths;Tree DP;Modular Combinations;interactive,1D DP;Combinations;DFS;Hash Map;Modular Arithmetic;Modular Inverse;Simulation;data structures;dp;sortings;strings
user8754,2-sat;Topological Sort;graph matchings,3,2-sat;graph matchings;Topological Sort;Max Flow;Cycle Detection,Connected Components;DFS;Strongly Connected Components
user8760,2D DP;Binary Search on Answer;Bitmask DP;DP on DAG;Interval DP;Knapsack;Monotonic Stack;Tree Diameter;divide and conquer;dp;flows;graph matchings;trees;two pointers,14,Knapsack;graph matchings;Interval DP;Bitmask DP;Tree Diameter,1D DP;Binary Search on Array;Recursion;Stack;Topological Sort;Tree DFS;bitmasks;brute force;data structures;graphs;shortest paths
user8771,,0,geometry;graph matchings;Knapsack;Interval DP;Bipartite Graph Check,
user8777,Binary Search on Array;Interval Scheduling,2,Binary Search on Array;Interval Scheduling;Stack;geometry;flows,sortings
user8778,2-sat;Binary Lifting;Bipartite Graph Check;Expected Value;Max Flow;Monotonic Stack;Priority Queue;dsu;geometry;graph matchings;graphs;probabilities,12,Priority Queue;Monotonic Stack;dsu;Bipartite Graph Check;geometry,BFS;DFS;Queue;Sparse Table;Stack;Strongly Connected Components;Tree DFS;combinatorics
user8783,BFS;Binary Lifting;Bitmask Enumeration;DFS;Meet-in-the-middle;Prime Sieve;State Simulation;Suffix Array;Tree DFS;binary search;divide and conquer;dp;graphs;hashing;shortest paths;string suffix structures;strings;trees,18,Tree DFS;Binary Lifting;trees;string suffix structures;divide and conquer,Graph Representation;Hash Map;Recursion;Sparse Table;String Matching;brute force;data structures;math;sortings
user8784,Binary Search on Array;Bitmask Enumeration;Digit DP;Distance Between Points;Knapsack;Queue;Segment Tree;binary search;chinese remainder theorem;games;geometry;graph matchings;interactive;number theory;shortest paths;trees,16,chinese remainder theorem;shortest paths;Queue;graph matchings;interactive,1D DP;2D DP;Modular Arithmetic;Modular Inverse;Recursion;Simulation;Stack;combinatorics;data structures;graphs;math;sortings
user8788,Knapsack;Prime Factorization;geometry;shortest paths;ternary search,5,Prime Factorization;shortest paths;Knapsack;geometry;ternary search,2D DP;Binary Search on Answer;Prime Sieve;graphs
user8797,2D DP;Bipartite Graph Check;DP on DAG;Distance Between Points;Monotonic Stack;flows;geometry;graph matchings;hashing;string suffix structures,10,geometry;graph matchings;flows;DP on DAG;Bipartite Graph Check,1D DP;BFS;DFS;Hash Map;Stack;Topological Sort;binary search;dp;graphs;math;shortest paths;sortings;strings
user8798,2D DP;bitmasks,2,bitmasks;2D DP;geometry;2-sat;Strongly Connected Components,1D DP;brute force;math
user8801,Bipartite Graph Check;geometry;graph matchings,3,graph matchings;geometry;Bipartite Graph Check;Polygon Area;Orientation Test,BFS;DFS
user8804,Expected Value;Graph Representation;Line Intersection;Max Flow;divide and conquer;dsu;flows;geometry;graph matchings,9,geometry;Line Intersection;Max Flow;graph matchings;Graph Representation,Distance Between Points;Orientation Test;Priority Queue;Queue;Stack;combinatorics;dp;graphs;shortest paths
user8839,Line Intersection;Orientation Test;Prime Sieve;Priority Queue;Suffix Array;geometry;graph matchings;hashing;string suffix structures,9,geometry;Line Intersection;Prime Sieve;Suffix Array;Orientation Test,Distance Between Points;Hash Map;Queue;Stack;String Matching;binary search;math;sortings;strings
user8843,Binary Search on Answer;Binary Search on Array;Simulation;Sliding Window;binary search;geometry;sortings;two pointers,8,geometry;Binary Search on Array;Binary Search on Answer;binary search;Sliding Window,data structures
user8863,geometry,1,geometry;Polygon Area;graphs;Hash Map;Distance Between Points,
user8872,Binary Search on Answer;Bipartite Graph Check;Max Flow;Permutations;divide and conquer;flows;graph matchings;hashing;shortest paths,9,divide and conquer;graph matchings;flows;Max Flow;Permutations,BFS;Binary Search on Array;DFS;Hash Map;Priority Queue;dp;graphs;math;strings
user8881,Combinations;DFS;Modular Combinations;Prefix Sum;divide and conquer;dsu;graphs;shortest paths;trees,9,Combinations;Modular Combinations;shortest paths;trees;graphs,Graph Representation;Modular Arithmetic;Modular Inverse;Queue;Stack;data structures;dp;math
user8897,BFS;Prefix Sum;State Simulation;divide and conquer;dsu;graphs;interactive;shortest paths;string suffix structures;trees,10,BFS;shortest paths;dsu;divide and conquer;interactive,Graph Representation;Queue;Recursion;Simulation;Stack;binary search;data structures;dp;sortings;strings
user8905,Activity Selection;BFS;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Difference Array;Expected Value;Fenwick Tree;Graph Representation;Hash Map;KMP;Mo's Algorithm;Modular Arithmetic;Prefix Sum;Simulation;Sliding Window;State Simulation;Two Pointers on Sorted Array;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;games;graphs;hashing;interactive;probabilities;shortest paths;trees;two pointers,32,Bitmask Enumeration;Binary Search on Array;Hash Map;BFS;Graph Representation,GCD;Prefix Function;Recursion;Sqrt Decomposition;Stack;String Matching;implementation;math;sortings;strings
user8907,1D DP;Bitmask Enumeration;Conditional Probability;Difference Array;Expected Value;Fast Exponentiation;Longest Increasing Subsequence;Permutations;Prime Sieve;Recursion;Stack;State Simulation;Tree DFS;binary search;data structures;dp;geometry;graphs;interactive;probabilities;trees;two pointers,22,Prime Sieve;Fast Exponentiation;Permutations;State Simulation;trees,DFS;Simulation;brute force;combinatorics;math;sortings
