student_id,weak_kcs,n_weak,weakest_5,related_kcs
user7345,Bipartite Graph Check;Fenwick Tree;Monotonic Stack;Stack;geometry;shortest paths,6,geometry;Fenwick Tree;Stack;shortest paths;Bipartite Graph Check,BFS;DFS;data structures;graphs;sortings
user7346,2-sat;Dijkstra;Max Flow;Topological Sort;flows;geometry;graph matchings,7,geometry;Max Flow;Dijkstra;graph matchings;flows,Connected Components;DFS;Graph Representation;Priority Queue;Strongly Connected Components;graphs;shortest paths
user7347,Binary Search on Array;Hash Map;Segment Tree;Sliding Window;binary search;bitmasks;data structures;dp;hashing;sortings,10,Hash Map;data structures;Binary Search on Array;binary search;bitmasks,Recursion;brute force;math;strings
user7349,flows,1,flows;geometry;graph matchings;Max Flow;Priority Queue,graphs;shortest paths
user7353,Meet-in-the-middle,1,Meet-in-the-middle;Dijkstra;DFS;dsu;2D DP,brute force;dp
user7357,shortest paths,1,shortest paths;graph matchings;flows;Tree DP;Knapsack,graphs
user736,0-1 BFS;Fast Exponentiation;Hash Map;data structures;divide and conquer;dsu;shortest paths;two pointers,8,Hash Map;divide and conquer;0-1 BFS;two pointers;Fast Exponentiation,BFS;Deque;Queue;Stack;dp;graphs;math
user7384,Binary Search on Array;Dijkstra;Distance Between Points;Hash Map;Priority Queue;Segment Tree;flows;geometry;graph matchings;ternary search,10,Distance Between Points;graph matchings;geometry;Dijkstra;Hash Map,Binary Search on Answer;Graph Representation;Queue;Recursion;Stack;data structures;graphs;math;shortest paths;sortings
user7406,data structures;dsu;graphs;shortest paths;trees,5,shortest paths;data structures;trees;graphs;dsu,Queue;Stack
user7410,geometry;graph matchings,2,geometry;graph matchings;Min Cut;Distance Between Points;Shortest Path in DAG,
user7421,Distance Between Points;Permutations;fft;flows;geometry;graph matchings,6,graph matchings;Permutations;flows;geometry;fft,dp;graphs;math;shortest paths
user7422,Bipartite Graph Check;DFS;flows;geometry;graph matchings;two pointers,6,graph matchings;Bipartite Graph Check;geometry;DFS;flows,BFS;Graph Representation;data structures;graphs;shortest paths
user7429,dsu;shortest paths,2,shortest paths;dsu;geometry;Priority Queue;2D DP,Queue;Stack;graphs
user7440,2-sat;Permutations;Priority Queue;flows;geometry,5,geometry;Priority Queue;flows;2-sat;Permutations,Queue;Stack;Strongly Connected Components;graphs;math;shortest paths
user7441,2-sat;Bitmask DP;Connected Components;DFS;Fenwick Tree;Graph Representation;Priority Queue;Strongly Connected Components;divide and conquer;geometry;graphs,11,geometry;Strongly Connected Components;2-sat;divide and conquer;graphs,1D DP;BFS;Queue;Stack;bitmasks;data structures;dp;sortings
user7446,Binary Search on Array;Hash Map;Prime Factorization;Prime Sieve;Tree DFS;Tree DP;brute force;data structures;divide and conquer;dp;geometry;graphs;probabilities;string suffix structures;trees;two pointers,16,Prime Sieve;divide and conquer;Hash Map;trees;Binary Search on Array,DFS;Recursion;binary search;combinatorics;implementation;math;sortings;strings
user7448,Binary Search on Array;Distance Between Points;Max Flow;flows;geometry;shortest paths,6,geometry;Distance Between Points;Max Flow;flows;Binary Search on Array,Priority Queue;graphs;math;sortings
user7449,Distance Between Points;Polygon Area;Tree DFS;Tree DP;geometry;graph matchings,6,geometry;graph matchings;Polygon Area;Tree DP;Distance Between Points,DFS;dp;math
user7458,Cycle Detection;Distance Between Points;Graph Representation;Hash Map;Interval DP;Line Intersection;Topological Sort;flows;geometry;graph matchings,10,Line Intersection;Distance Between Points;graph matchings;Hash Map;geometry,2D DP;BFS;Connected Components;DFS;Orientation Test;data structures;graphs;math;shortest paths
user7465,Bipartite Graph Check;Max Flow;Prime Factorization;Prime Sieve;Tree DFS;Tree DP;binary search;dsu;flows;hashing;shortest paths;string suffix structures;trees,13,Tree DP;Tree DFS;Max Flow;binary search;shortest paths,BFS;DFS;Hash Map;Priority Queue;Queue;Stack;data structures;dp;graphs;math;sortings;strings
user7468,Ordered Set;Polygon Area;Priority Queue;Tree DFS;Tree DP;flows;geometry,7,Priority Queue;flows;Tree DP;geometry;Polygon Area,DFS;Distance Between Points;Queue;Stack;data structures;dp;graphs;shortest paths
user7471,geometry;shortest paths;string suffix structures,3,geometry;shortest paths;string suffix structures;BFS;Tree DP,binary search;graphs;sortings;strings
user7474,dsu,1,dsu;geometry;Priority Queue;2-sat;Strongly Connected Components,Queue;Stack
user7487,2-sat;Convex Hull;Max Flow;Priority Queue;flows;geometry;hashing;string suffix structures,8,geometry;Convex Hull;string suffix structures;Max Flow;Priority Queue,Distance Between Points;Hash Map;Orientation Test;Queue;Stack;Strongly Connected Components;binary search;graphs;shortest paths;sortings;strings
user7488,Bitmask DP;Distance Between Points;Hash Map;Knapsack;Line Intersection;Max Flow;Meet-in-the-middle;Prime Factorization;Prime Sieve;Priority Queue;bitmasks;geometry;graph matchings;probabilities;string suffix structures,15,Distance Between Points;Bitmask DP;Max Flow;graph matchings;Prime Factorization,1D DP;2D DP;Orientation Test;Queue;Stack;binary search;brute force;combinatorics;data structures;dp;graphs;math;sortings;strings
user7499,Cycle Detection;flows;geometry;graph matchings;graphs,5,flows;geometry;graph matchings;Cycle Detection;graphs,BFS;DFS;shortest paths
user7500,Bipartite Graph Check;DP on DAG;Dijkstra;Distance Between Points;Max Flow;Priority Queue;Topological Sort;flows;geometry;graph matchings,10,Max Flow;Topological Sort;Dijkstra;Distance Between Points;geometry,BFS;Connected Components;DFS;Graph Representation;Queue;Stack;dp;graphs;math;shortest paths
user7510,2D DP;Bitmask Enumeration;Hash Map;data structures;flows;geometry;probabilities;trees,8,Hash Map;Bitmask Enumeration;geometry;probabilities;data structures,1D DP;combinatorics;graphs;math;shortest paths
user7514,data structures;flows;graphs;strings,4,flows;data structures;strings;graphs;interactive,shortest paths
user7515,Tree DP;dsu;trees,3,trees;Tree DP;dsu;dp;two pointers,Queue;Stack;Tree DFS;data structures;dp;graphs
user7543,Binary Search on Array;math,2,math;Binary Search on Array;Modular Arithmetic;dp;Greedy Sorting,sortings
user7546,Distance Between Points;Floyd-Warshall;divide and conquer;geometry;graph matchings;shortest paths,6,Distance Between Points;geometry;graph matchings;Floyd-Warshall;shortest paths,dp;graphs;math
user7552,Two Pointers on Sorted Array;binary search;geometry;graphs;ternary search;trees;two pointers,7,geometry;two pointers;binary search;ternary search;Two Pointers on Sorted Array,Binary Search on Answer;data structures;sortings
user7556,Binary Search on Array;binary search,2,binary search;Binary Search on Array;string suffix structures;strings;hashing,sortings
user7576,Dijkstra;Max Flow;Priority Queue;Suffix Array;Topological Sort;flows;geometry;graphs;shortest paths;string suffix structures,10,Max Flow;string suffix structures;shortest paths;Suffix Array;flows,Connected Components;DFS;Graph Representation;Queue;Stack;String Matching;binary search;sortings;strings
user7590,Binary Search on Answer;Max Flow;Shortest Path in DAG;binary search;divide and conquer;flows;graphs;shortest paths;two pointers,9,two pointers;Max Flow;shortest paths;Shortest Path in DAG;flows,Binary Search on Array;Priority Queue;Topological Sort;data structures;dp;sortings
user7591,Bitmask Enumeration;Knapsack;bitmasks;games;geometry,5,Bitmask Enumeration;games;geometry;bitmasks;Knapsack,2D DP;brute force;combinatorics;math
user76,Distance Between Points;geometry;shortest paths,3,geometry;Distance Between Points;shortest paths;graph matchings;DFS,graphs;math
user7601,Segment Tree;binary search;combinatorics;data structures;shortest paths;two pointers,6,shortest paths;binary search;two pointers;Segment Tree;data structures,Recursion;graphs;math;sortings
user7615,,0,dsu;number theory;Lowest Common Ancestor;Binary Lifting;binary search,
user7637,Dijkstra;Segment Tree;Tree DFS;Tree DP;geometry;graph matchings;shortest paths,7,geometry;Dijkstra;shortest paths;Segment Tree;Tree DFS,DFS;Graph Representation;Priority Queue;Recursion;data structures;dp;graphs
user7642,,0,geometry;Priority Queue;2-sat;dsu;Strongly Connected Components,
user7661,flows;graphs,2,flows;graphs;Polygon Area;geometry;Distance Between Points,shortest paths
user7674,Edit Distance,1,Edit Distance;geometry;Distance Between Points;BFS;Graph Representation,2D DP;Longest Common Subsequence
user769,Cycle Detection;Dijkstra;Segment Tree;Tree DFS;flows,5,flows;Dijkstra;Tree DFS;Segment Tree;Cycle Detection,BFS;DFS;Graph Representation;Priority Queue;Recursion;data structures;graphs;shortest paths
user7699,2-sat;BFS;Max Flow;Strongly Connected Components;flows;graph matchings,6,graph matchings;Max Flow;flows;2-sat;Strongly Connected Components,Graph Representation;Priority Queue;graphs;shortest paths
user7734,Knapsack;Ordered Set;Priority Queue;Tree DP;flows;geometry,6,geometry;Tree DP;Knapsack;Ordered Set;flows,2D DP;Queue;Stack;Tree DFS;data structures;dp;graphs;shortest paths
user7735,DP on DAG;Prime Factorization;Prime Sieve;Priority Queue;geometry;trees,6,Prime Sieve;geometry;Prime Factorization;trees;Priority Queue,Queue;Stack;Topological Sort;data structures;dp;graphs;math
user7749,Binary Search on Answer;Connected Components;Meet-in-the-middle;Priority Queue;geometry;graph matchings;graphs;shortest paths;string suffix structures,9,geometry;shortest paths;graph matchings;string suffix structures;Connected Components,BFS;Binary Search on Array;DFS;Queue;Stack;binary search;brute force;dp;sortings;strings
user7761,DP on DAG;Knapsack;Max Flow;Priority Queue;Topological Sort;Tree Diameter;geometry;interactive;two pointers,9,Max Flow;Knapsack;geometry;Tree Diameter;Topological Sort,2D DP;Connected Components;DFS;Queue;Simulation;Stack;Tree DFS;data structures;dp;graphs
user7763,Hash Map;Max Flow;flows;geometry;graph matchings;trees,6,geometry;Max Flow;graph matchings;flows;Hash Map,Priority Queue;data structures;graphs;shortest paths
user7781,Distance Between Points;Hash Map;Priority Queue;geometry,4,geometry;Distance Between Points;Hash Map;Priority Queue;Dijkstra,Queue;Stack;data structures;math
user7782,Dijkstra;String Matching;Suffix Automaton;flows;geometry;hashing;shortest paths;string suffix structures;strings,9,geometry;string suffix structures;Dijkstra;strings;flows,Graph Representation;Hash Map;Priority Queue;Z Algorithm;binary search;data structures;graphs;sortings
user7789,Distance Between Points;Priority Queue;Tree DFS;Tree DP;flows;geometry;graph matchings;graphs;hashing;shortest paths;trees,11,Tree DP;geometry;graph matchings;Tree DFS;shortest paths,DFS;Hash Map;Queue;Stack;data structures;dp;math;strings
user7793,Distance Between Points;Graph Representation;divide and conquer;geometry;graphs;trees;two pointers,7,geometry;Distance Between Points;divide and conquer;graphs;two pointers,data structures;dp;math
user78,Bitmask DP;geometry;trees,3,geometry;Bitmask DP;trees;Distance Between Points;Connected Components,1D DP;bitmasks;data structures;graphs
user7801,Bipartite Graph Check;Dijkstra;Distance Between Points;Hash Map;Knapsack;Orientation Test;Prefix Function;Priority Queue;flows;geometry;graph matchings,11,geometry;Orientation Test;graph matchings;Distance Between Points;Dijkstra,2D DP;BFS;DFS;Graph Representation;Queue;Stack;String Matching;data structures;graphs;math;shortest paths
user7823,Bipartite Graph Check;Dijkstra;Distance Between Points;Max Flow;flows;geometry;graph matchings,7,Distance Between Points;graph matchings;Max Flow;Dijkstra;Bipartite Graph Check,BFS;DFS;Graph Representation;Priority Queue;graphs;math;shortest paths
user7830,Bipartite Graph Check;DFS;Max Flow;Priority Queue;flows;graph matchings,6,graph matchings;Max Flow;Bipartite Graph Check;flows;Priority Queue,BFS;Graph Representation;Queue;Stack;graphs;shortest paths
user7836,2-sat;BFS;Bipartite Graph Check;Dijkstra;Distance Between Points;geometry;graph matchings;graphs;shortest paths,9,graph matchings;Bipartite Graph Check;geometry;Dijkstra;shortest paths,DFS;Graph Representation;Priority Queue;Strongly Connected Components;math
user7846,Custom Comparator Sorting;data structures;sortings;trees,4,sortings;data structures;Custom Comparator Sorting;trees;greedy,graphs
user7857,two pointers,1,two pointers;number theory;Priority Queue;brute force;Greedy Sorting,data structures
user7888,Priority Queue;flows;geometry,3,geometry;Priority Queue;flows;Polygon Area;dsu,Queue;Stack;graphs;shortest paths
user7890,1D DP;Distance Between Points;Fast Exponentiation;data structures;divide and conquer;geometry;graphs;trees;two pointers,9,geometry;Distance Between Points;two pointers;Fast Exponentiation;divide and conquer,Recursion;dp;math
user7900,Tree DP;hashing;string suffix structures;trees,4,Tree DP;string suffix structures;trees;hashing;geometry,Hash Map;Tree DFS;binary search;data structures;dp;graphs;sortings;strings
user7910,Distance Between Points;flows;geometry,3,geometry;Distance Between Points;flows;Line Intersection;Bipartite Graph Check,graphs;math;shortest paths
user7917,Combinations;Expected Value;combinatorics;probabilities;shortest paths,5,probabilities;shortest paths;Expected Value;combinatorics;Combinations,graphs;math
user7932,2-sat;Max Flow;Suffix Array;flows;geometry;graph matchings;shortest paths,7,geometry;flows;Max Flow;Suffix Array;graph matchings,Priority Queue;String Matching;Strongly Connected Components;graphs;sortings
user7933,Bipartite Graph Check;Lazy Segment Tree;Max Flow;Orientation Test;Tree DFS;Tree DP;data structures;flows;geometry;hashing,10,Orientation Test;geometry;Lazy Segment Tree;Bipartite Graph Check;Tree DFS,BFS;DFS;Distance Between Points;Hash Map;Priority Queue;Segment Tree;dp;graphs;shortest paths;strings
user794,Dijkstra;Distance Between Points;geometry;shortest paths,4,geometry;Distance Between Points;shortest paths;Dijkstra;flows,Graph Representation;Priority Queue;graphs;math
user7947,DP on DAG;Priority Queue;Topological Sort;geometry,4,geometry;DP on DAG;Priority Queue;Topological Sort;Distance Between Points,Connected Components;DFS;Queue;Stack;dp
user7948,Cycle Detection;Dijkstra;Floyd-Warshall;geometry;graphs;shortest paths,6,geometry;Floyd-Warshall;shortest paths;Cycle Detection;graphs,BFS;DFS;Graph Representation;Priority Queue;dp
user7951,DFS;Dijkstra;Max Flow;flows;geometry;graph matchings;shortest paths,7,geometry;Max Flow;graph matchings;Dijkstra;shortest paths,Graph Representation;Priority Queue;graphs
user7954,Bipartite Graph Check;Cycle Detection;Dijkstra;Interval Scheduling;Max Flow;Segment Tree;Stack;bitmasks;brute force;divide and conquer;flows;geometry;graph matchings;graphs;greedy;shortest paths;two pointers,17,flows;Max Flow;geometry;graph matchings;two pointers,BFS;DFS;Graph Representation;Priority Queue;Recursion;data structures;dp;implementation;math;sortings
