student_id,weak_kcs,n_weak,weakest_5
user8741,Dijkstra;Min Cut;flows;graph matchings,4,Min Cut;Max Flow;Dijkstra;graph matchings;flows
user8749,Binary Search on Array;binary search;trees,3,binary search;trees;Binary Search on Array;Binary Search on Answer;ternary search
user8754,flows;shortest paths,2,flows;shortest paths;Max Flow;divide and conquer;graphs
user8760,flows;graph matchings,2,Max Flow;graph matchings;flows;Priority Queue;Topological Sort
user8771,,0,Distance Between Points;geometry;graph matchings;Bipartite Graph Check;Interval DP
user8777,,0,geometry;Dijkstra;flows;shortest paths;dsu
user8778,2-sat;Binary Lifting;Bipartite Graph Check;Brute Force Enumeration;DFS;Dijkstra;Hash Map;Max Flow;Monotonic Stack;Priority Queue;Segment Tree;Simulation;Sparse Table;Stack;Tree DFS;constructive algorithms;data structures;divide and conquer;dsu;flows;graph matchings;graphs;implementation;shortest paths;trees;two pointers,26,shortest paths;graphs;flows;Max Flow;data structures
user8783,Brute Force Enumeration;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;greedy;implementation;sortings;string suffix structures;trees;two pointers,13,two pointers;greedy;brute force;binary search;implementation
user8784,Distance Between Points;geometry;graph matchings,3,Polygon Area;Distance Between Points;geometry;graph matchings;Dijkstra
user8788,,0,flows;shortest paths;Max Flow;geometry;divide and conquer
user8797,,0,flows;Max Flow;shortest paths;Dijkstra;Priority Queue
user8798,,0,geometry;Priority Queue;dsu;2-sat;Knapsack
user8801,Bipartite Graph Check;Connected Components;DFS;Dijkstra;Interval DP;dsu;flows;geometry;graph matchings,9,Polygon Area;Orientation Test;Distance Between Points;geometry;graph matchings
user8804,Line Intersection;Max Flow;flows;geometry;graph matchings,5,Line Intersection;Polygon Area;Distance Between Points;geometry;Max Flow
user8839,,0,ternary search;binary search;Binary Search on Answer;trees;dsu
user8843,geometry,1,geometry;dsu;Monotonic Stack;2D DP;graphs
user8863,geometry,1,Polygon Area;Distance Between Points;geometry;Priority Queue;Difference Array
user8872,Bipartite Graph Check;Dijkstra;Max Flow;flows;graph matchings,5,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user8881,geometry;graph matchings,2,graph matchings;geometry;flows;Bipartite Graph Check;dsu
user8897,Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;binary search;bitmasks;brute force;constructive algorithms;data structures;games;greedy;implementation;math;number theory;probabilities;sortings;string suffix structures;strings;two pointers,18,binary search;brute force;greedy;two pointers;bitmasks
user8905,Activity Selection;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Fenwick Tree;Greedy Sorting;Hash Map;Mo's Algorithm;Sliding Window;Two Pointers on Sorted Array;binary search;bitmasks;brute force;constructive algorithms;data structures;games;greedy;hashing;implementation;math;number theory;sortings;strings;two pointers,24,binary search;greedy;two pointers;strings;brute force
user8907,,0,number theory;data structures;trees;Prime Sieve;dsu
user8909,dsu,1,dsu;Stack;data structures;Difference Array;Prefix Sum
user8965,geometry,1,Distance Between Points;geometry;Priority Queue;dsu;DFS
user8971,,0,geometry;flows;Priority Queue;dsu;shortest paths
user8979,Ordered Set;data structures,2,Multiset;data structures;Ordered Set;Hash Map;Binary Lifting
user8985,,0,dsu;Tree Diameter;Graph Representation;Tree DFS;Tree DP
user8988,Priority Queue;flows,2,Distance Between Points;geometry;flows;Priority Queue;dsu
user9,geometry,1,Orientation Test;geometry;Distance Between Points;Dijkstra;dsu
user9000,,0,number theory;dsu;trees;data structures;binary search
user9014,,0,Deque;Tree DP;Suffix Automaton;graphs;trees
user9016,Dijkstra;Distance Between Points;Max Flow;Priority Queue;flows;geometry;graph matchings,7,Max Flow;geometry;graph matchings;Distance Between Points;flows
user9024,Orientation Test;Topological Sort;geometry,3,Polygon Area;Orientation Test;geometry;flows;Priority Queue
user9028,Brute Force Enumeration;Hash Map;Segment Tree;Tree DFS;binary search;constructive algorithms;data structures;divide and conquer;dp;fft;flows;graphs;greedy;hashing;implementation;shortest paths;sortings;string suffix structures;strings;trees;two pointers,21,Multiset;strings;trees;string suffix structures;Hash Map
user9048,Max Flow;Priority Queue;flows;geometry;graph matchings,5,Distance Between Points;geometry;Max Flow;graph matchings;flows
user9051,Fenwick Tree;binary search;data structures;greedy;sortings;string suffix structures;trees;two pointers,8,two pointers;binary search;string suffix structures;Fenwick Tree;greedy
user9056,Connected Components,1,Dijkstra;Connected Components;DFS;dsu;shortest paths
user9067,Brute Force Enumeration;Hash Map;Ordered Set;binary search;brute force;data structures;divide and conquer;trees;two pointers,9,data structures;Hash Map;trees;two pointers;Ordered Set
user9097,Activity Selection;Binary Search on Answer;Binary Search on Array;Greedy Sorting;binary search;bitmasks;brute force;games;geometry;greedy;sortings;two pointers,12,binary search;greedy;sortings;Binary Search on Array;two pointers
user9102,Bipartite Graph Check;Distance Between Points;geometry;graph matchings,4,geometry;Distance Between Points;graph matchings;flows;Priority Queue
user9105,Orientation Test;Polygon Area;geometry,3,Polygon Area;Orientation Test;Min Cut;geometry;graph matchings
user9115,BFS;Bellman-Ford;Bipartite Graph Check;Connected Components;Convex Hull;Cycle Detection;DFS;Dijkstra;Distance Between Points;Interval DP;Line Intersection;Max Flow;Orientation Test;Polygon Area;Priority Queue;Topological Sort;dsu;flows;geometry;graph matchings,20,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;Convex Hull
user9124,dsu;geometry,2,Distance Between Points;geometry;graph matchings;Priority Queue;flows
user9128,Connected Components;Max Flow;Priority Queue;dsu;flows;geometry,6,Polygon Area;Distance Between Points;geometry;Max Flow;Dijkstra
user9130,Bitmask Enumeration;Prime Sieve;bitmasks;brute force;combinatorics;games;math;number theory,8,games;math;bitmasks;number theory;Bitmask Enumeration
user9131,Hash Map;binary search;brute force;data structures;greedy;strings;trees;two pointers,8,two pointers;binary search;string suffix structures;data structures;trees
user9138,flows,1,geometry;flows;Connected Components;dsu;DFS
user914,Max Flow;flows;geometry;graph matchings,4,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user9143,Binary Search on Array;Brute Force Enumeration;Hash Map;Ordered Set;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;geometry;graphs;greedy;implementation;shortest paths;sortings;string suffix structures;strings;trees;two pointers,22,divide and conquer;trees;two pointers;binary search;string suffix structures
user915,flows;geometry,2,geometry;Distance Between Points;Max Flow;flows;Dijkstra
user9152,Convex Hull;Dijkstra;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Priority Queue;flows;geometry;graph matchings,10,Line Intersection;Polygon Area;Orientation Test;Min Cut;Convex Hull
user9157,Connected Components;DFS;Distance Between Points;flows;geometry;graph matchings,6,Orientation Test;Distance Between Points;geometry;graph matchings;Dijkstra
user917,Connected Components;Dijkstra;Distance Between Points;Line Intersection;Max Flow;Polygon Area;flows;geometry;graph matchings,9,Line Intersection;Polygon Area;Distance Between Points;geometry;graph matchings
user9171,geometry,1,Distance Between Points;geometry;Connected Components;Floyd-Warshall;dsu
user9172,Brute Force Enumeration;Fenwick Tree;Hash Map;Segment Tree;brute force;constructive algorithms;data structures;greedy;implementation;string suffix structures;two pointers,11,two pointers;data structures;Fenwick Tree;Hash Map;Brute Force Enumeration
user9180,,0,geometry;dsu;DFS;Tree DFS;Tree DP
user9181,,0,dsu;Knapsack;hashing;Difference Array;graphs
user9183,Brute Force Enumeration;Simulation;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;graphs;greedy;implementation;shortest paths;sortings;strings;trees;two pointers,18,divide and conquer;two pointers;brute force;greedy;trees
user9201,Topological Sort;flows;geometry,3,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user9203,Binary Lifting;Brute Force Enumeration;Fenwick Tree;Hash Map;Priority Queue;Segment Tree;Simulation;Sparse Table;Stack;State Simulation;brute force;constructive algorithms;data structures;dsu;implementation;interactive;strings;trees;two pointers,19,data structures;Hash Map;Ordered Set;Sparse Table;Fenwick Tree
user9208,,0,Priority Queue;dsu;flows;Monotonic Stack;Dijkstra
user9217,,0,Priority Queue;Tree DFS;DFS;ternary search;dsu
user9230,Max Flow;divide and conquer;flows;graphs;shortest paths;trees,6,flows;shortest paths;graphs;divide and conquer;Max Flow
user9235,,0,dsu;Knapsack;Connected Components;2D DP;dp
user9263,Dijkstra;Priority Queue;flows;geometry,4,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user9276,Bipartite Graph Check;Distance Between Points;dsu;flows;geometry;graph matchings,6,Distance Between Points;geometry;Max Flow;graph matchings;flows
user9298,Fast Exponentiation;Permutations;binary search;games;math;number theory,6,number theory;math;Fast Exponentiation;ternary search;games
user930,Distance Between Points;Max Flow;flows;geometry,4,Distance Between Points;geometry;Max Flow;graph matchings;flows
user9316,shortest paths,1,shortest paths;dsu;Tree DFS;Graph Representation;Tree DP
user9322,Bipartite Graph Check;Connected Components;DFS;Dijkstra;Distance Between Points;Max Flow;Priority Queue;dsu;flows;geometry,10,Distance Between Points;geometry;graph matchings;Max Flow;Dijkstra
user9325,Dijkstra;geometry,2,geometry;Dijkstra;Priority Queue;dsu;DFS
user9353,Max Flow;Orientation Test;flows;geometry,4,Orientation Test;Distance Between Points;geometry;Max Flow;graph matchings
user9355,BFS;Graph Representation;Priority Queue;dsu;flows;geometry;graph matchings,7,Polygon Area;Distance Between Points;geometry;graph matchings;Max Flow
user9357,Bitmask DP;bitmasks;brute force;data structures;divide and conquer;dp,6,bitmasks;brute force;Bitmask Enumeration;Bitmask DP;dp
user936,Dijkstra;Distance Between Points;Line Intersection;Orientation Test;Priority Queue;flows;geometry;graph matchings,8,Line Intersection;Polygon Area;Orientation Test;Distance Between Points;geometry
user9370,Binary Search on Array;Tree Diameter;Two Pointers on Sorted Array;binary search;brute force;data structures;divide and conquer;flows;geometry;graphs;greedy;implementation;shortest paths;sortings;strings;trees;two pointers,17,trees;two pointers;divide and conquer;graphs;binary search
user9373,Dijkstra;Max Flow;Priority Queue;flows;graph matchings,5,geometry;Max Flow;graph matchings;Dijkstra;flows
user9383,,0,trees;dp;shortest paths;brute force;Tree DFS
user9385,Difference Array;Divisors;Fast Exponentiation;Monotonic Stack;Permutations;Prime Factorization;Prime Sieve;Priority Queue;Stack;dsu;math;number theory,12,math;Difference Array;Prime Sieve;Stack;Prime Factorization
user9402,,0,trees;data structures;Multiset;Binary Lifting;Ordered Set
user9403,Bipartite Graph Check;dsu;flows;geometry;graph matchings,5,Distance Between Points;geometry;graph matchings;Dijkstra;flows
user9411,Dijkstra;Distance Between Points;flows;geometry,4,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user9415,,0,binary search;trees;ternary search;flows;Multiset
user9418,Connected Components;DFS;Dijkstra;Distance Between Points;Interval DP;Max Flow;dsu;flows;geometry;graph matchings,10,Polygon Area;Orientation Test;Min Cut;Distance Between Points;geometry
user9429,,0,probabilities;shortest paths;games;graphs;trees
user9435,divide and conquer,1,flows;divide and conquer;shortest paths;trees;dp
user9436,,0,flows;Max Flow;shortest paths;graphs;divide and conquer
user9440,Bipartite Graph Check;Distance Between Points;Max Flow;Orientation Test;Priority Queue;Topological Sort;flows;geometry;graph matchings,9,Polygon Area;Orientation Test;Distance Between Points;geometry;Max Flow
user9446,geometry,1,geometry;dsu;shortest paths;DFS;Monotonic Stack
user9449,,0,dsu;hashing;Difference Array;graphs;Modular Combinations
user9451,Polygon Area;Priority Queue;flows;geometry,4,Polygon Area;geometry;flows;Priority Queue;dsu
user9469,Priority Queue;flows;geometry,3,Polygon Area;Orientation Test;Distance Between Points;geometry;graph matchings
user9470,Brute Force Enumeration;Hash Map;Segment Tree;data structures;two pointers,5,data structures;Multiset;Hash Map;Ordered Set;two pointers
user9471,Bipartite Graph Check;Dijkstra;Max Flow;flows;geometry;graph matchings,6,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user9486,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Greedy Sorting;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;games;greedy;implementation;math;number theory;sortings;strings;ternary search;trees;two pointers,20,binary search;greedy;string suffix structures;brute force;two pointers
user9487,Bipartite Graph Check;Dijkstra;Distance Between Points;Max Flow;Priority Queue;flows;geometry;graph matchings,8,Polygon Area;Distance Between Points;geometry;Max Flow;graph matchings
user9506,,0,Interval DP;Connected Components;DFS;Tree DFS;hashing
user9518,flows;geometry,2,flows;geometry;Max Flow;shortest paths;Distance Between Points
user9541,Dijkstra;Distance Between Points;flows;geometry,4,Distance Between Points;Convex Hull;geometry;Max Flow;graph matchings
user956,Distance Between Points;Max Flow;flows;geometry;graph matchings,5,Distance Between Points;geometry;Max Flow;graph matchings;Dijkstra
user9563,Activity Selection;Binary Search on Array;Brute Force Enumeration;Greedy Sorting;Hash Map;Interval Scheduling;Simulation;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;fft;flows;greedy;implementation;interactive;shortest paths;sortings;string suffix structures;strings;trees;two pointers,24,greedy;brute force;constructive algorithms;divide and conquer;binary search
user9581,Max Flow;flows;geometry;graph matchings,4,Line Intersection;Orientation Test;Distance Between Points;geometry;Max Flow
user9584,,0,Priority Queue;dsu;2D DP;hashing;graphs
user9585,Priority Queue;flows;geometry,3,geometry;Dijkstra;flows;Priority Queue;Topological Sort
