student_id,weak_kcs,n_weak,weakest_5
user8843,geometry,1,geometry;2D DP;dsu;graphs;trees
user8863,geometry,1,Polygon Area;geometry;Distance Between Points;Priority Queue;Hash Map
user8872,Max Flow;graph matchings,2,Max Flow;graph matchings;flows;geometry;2-sat
user8881,,0,Binary Search on Answer;Ordered Set;Hash Map;binary search;trees
user8897,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;divide and conquer;games;greedy;implementation;math;number theory;probabilities;sortings;trees;two pointers,20,bitmasks;brute force;games;math;Bitmask Enumeration
user8905,Activity Selection;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Combinations;Expected Value;Fenwick Tree;Greedy Sorting;Hash Map;Mo's Algorithm;Segment Tree;Simulation;Sliding Window;Two Pointers on Sorted Array;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;games;greedy;hashing;implementation;interactive;math;number theory;probabilities;sortings;strings;trees;two pointers,32,binary search;strings;games;probabilities;bitmasks
user8907,Bitmask Enumeration;Difference Array;Divisors;Prime Sieve;bitmasks;number theory,6,Prime Factorization;Prime Sieve;number theory;Bitmask Enumeration;Divisors
user8909,Difference Array;Stack;Tree DFS;dsu,4,dsu;Difference Array;Stack;Tree DFS;trees
user8965,,0,geometry;Priority Queue;Distance Between Points;graphs;Connected Components
user8971,,0,geometry;flows;Priority Queue;2D DP;BFS
user8979,Bitmask Enumeration;Fenwick Tree;Hash Map;Ordered Set;binary search;bitmasks;brute force;data structures;divide and conquer;dsu;graphs;shortest paths;trees;two pointers,14,data structures;Fenwick Tree;brute force;divide and conquer;Multiset
user8985,,0,Ordered Set;dsu;2D DP;Tree Diameter;Tree DFS
user8988,flows,1,flows;Priority Queue;geometry;dsu;Distance Between Points
user9,,0,Binary Lifting;geometry;2D DP;2-sat;Orientation Test
user9000,Stack;dsu,2,dsu;Stack;Divisors;Prime Factorization;Prefix Sum
user9014,,0,graphs;Deque;Binary Search on Answer;Tree DP;divide and conquer
user9016,,0,graph matchings;Cycle Detection;Max Flow;flows;graphs
user9024,,0,ternary search;geometry;Orientation Test;flows;Polygon Area
user9028,Brute Force Enumeration;Hash Map;String Matching;Suffix Automaton;Tree DFS;Tree DP;Trie;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;fft;flows;graphs;greedy;hashing;shortest paths;string suffix structures;strings;trees;two pointers,23,strings;string suffix structures;hashing;trees;divide and conquer
user9048,Max Flow;flows,2,Max Flow;flows;graph matchings;Priority Queue;Hash Map
user9051,Fenwick Tree;binary search;brute force;constructive algorithms;data structures;divide and conquer;greedy;two pointers,8,greedy;brute force;two pointers;binary search;Fenwick Tree
user9056,,0,Dijkstra;shortest paths;dsu;Hash Map;graphs
user9067,Brute Force Enumeration;Hash Map;Ordered Set;Segment Tree;Simulation;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;greedy;implementation;ternary search;trees;two pointers,17,data structures;two pointers;brute force;trees;Hash Map
user9097,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;binary search;bitmasks;brute force;combinatorics;games;greedy;math;sortings,11,Binary Search on Array;binary search;Binary Search on Answer;brute force;greedy
user9102,,0,flows;graph matchings;geometry;Priority Queue;Distance Between Points
user9105,Orientation Test;Polygon Area;geometry,3,Min Cut;Orientation Test;Polygon Area;geometry;flows
user9115,Convex Hull;Distance Between Points;Line Intersection;Max Flow;Orientation Test;Polygon Area;geometry;graph matchings,8,Min Cut;Line Intersection;Orientation Test;Polygon Area;geometry
user9124,geometry,1,geometry;Distance Between Points;graph matchings;flows;2D DP
user9128,Max Flow;flows;geometry,3,Polygon Area;geometry;Distance Between Points;Max Flow;flows
user9130,Bitmask Enumeration;Segment Tree;bitmasks;brute force;data structures;implementation;math;two pointers,8,bitmasks;brute force;data structures;Bitmask Enumeration;math
user9131,Binary Search on Array;Hash Map;Ordered Set;binary search;bitmasks;brute force;data structures;greedy;implementation;strings;trees;two pointers,12,binary search;two pointers;brute force;data structures;greedy
user9138,,0,geometry;flows;Edit Distance;Hash Map;Longest Common Subsequence
user914,Max Flow;geometry;graph matchings,3,geometry;Distance Between Points;graph matchings;Max Flow;2-sat
user9143,Binary Search on Array;Brute Force Enumeration;DFS;Greedy Sorting;Hash Map;Ordered Set;Tree DFS;Tree DP;Two Pointers on Sorted Array;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;graphs;greedy;implementation;shortest paths;sortings;string suffix structures;strings;trees;two pointers,25,divide and conquer;trees;binary search;two pointers;graphs
user915,,0,geometry;graph matchings;Max Flow;Interval DP;Distance Between Points
user9152,2-sat;Bipartite Graph Check;Max Flow;flows;graph matchings,5,Min Cut;graph matchings;Max Flow;2-sat;flows
user9157,Distance Between Points;geometry;graph matchings,3,Orientation Test;geometry;Distance Between Points;graph matchings;flows
user917,Distance Between Points;Line Intersection;Max Flow;Polygon Area;geometry;graph matchings,6,Line Intersection;Polygon Area;geometry;Distance Between Points;graph matchings
user9171,geometry,1,geometry;Distance Between Points;2D DP;Hash Map;ternary search
user9172,Fenwick Tree;Hash Map;binary search;brute force;data structures;divide and conquer;dp;greedy;two pointers,9,data structures;two pointers;Fenwick Tree;brute force;Hash Map
user9180,,0,geometry;Tree DFS;Binary Search on Answer;DFS;dsu
user9181,,0,Knapsack;graphs;dsu;hashing;Difference Array
user9183,1D DP;2D DP;Longest Increasing Subsequence;brute force;divide and conquer;dp;shortest paths,7,dp;divide and conquer;Tree DP;1D DP;Bitmask DP
user9201,flows;geometry,2,graph matchings;flows;geometry;Distance Between Points;Dijkstra
user9203,Binary Lifting;Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Fenwick Tree;Hash Map;Lowest Common Ancestor;Prefix Sum;Priority Queue;Segment Tree;Simulation;Sparse Table;Stack;Tree DFS;Tree DP;bitmasks;brute force;data structures;divide and conquer;dp;dsu;fft;interactive;shortest paths;trees,25,dsu;Priority Queue;Stack;trees;Binary Lifting
user9208,,0,Ordered Set;dsu;Multiset;Monotonic Stack;ternary search
user9217,,0,games;trees;number theory;bitmasks;Prime Sieve
user9230,Meet-in-the-middle;brute force;data structures;divide and conquer;dp;graphs;greedy;implementation;shortest paths;two pointers,10,divide and conquer;brute force;graphs;dp;greedy
user9235,,0,2D DP;Knapsack;dsu;Connected Components;dp
user9263,flows;geometry,2,geometry;graph matchings;Distance Between Points;flows;Interval DP
user9276,,0,geometry;Distance Between Points;graph matchings;Max Flow;Monotonic Stack
user9298,Divisors;number theory;trees,3,number theory;Divisors;trees;Tree DFS;Modular Arithmetic
user930,Distance Between Points;geometry,2,geometry;Distance Between Points;Max Flow;graph matchings;flows
user9316,,0,Ordered Set;Tree DFS;hashing;interactive;trees
user9322,Distance Between Points;Max Flow;geometry,3,geometry;Distance Between Points;graph matchings;Max Flow;flows
user9325,,0,ternary search;Priority Queue;Dijkstra;2D DP;shortest paths
user9353,Max Flow,1,Max Flow;flows;graph matchings;geometry;Orientation Test
user9355,flows;geometry;graph matchings,3,Polygon Area;geometry;Distance Between Points;graph matchings;Max Flow
user9357,1D DP;Bitmask DP;Combinations;Knapsack;Tree Diameter;bitmasks;combinatorics;dp;trees,9,Bitmask DP;Tree DP;Bitmask Enumeration;bitmasks;Tree Diameter
user936,Distance Between Points;Line Intersection;Orientation Test;geometry,4,Line Intersection;geometry;Orientation Test;Polygon Area;Distance Between Points
user9370,Binary Search on Answer;Binary Search on Array;Brute Force Enumeration;Greedy Sorting;Two Pointers on Sorted Array;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;flows;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,19,binary search;two pointers;graphs;divide and conquer;trees
user9373,Max Flow;flows;graph matchings,3,graph matchings;Max Flow;flows;2-sat;Strongly Connected Components
user9383,dp;trees,2,dp;trees;Tree DFS;shortest paths;graphs
user9385,BFS;Bitmask Enumeration;Difference Array;Dijkstra;Divisors;Graph Representation;Max Flow;Monotonic Stack;Prefix Sum;Prime Factorization;Prime Sieve;Priority Queue;Queue;Stack;bitmasks;dsu;number theory;shortest paths,18,Priority Queue;Monotonic Stack;Difference Array;Stack;dsu
user9402,,0,bitmasks;Bitmask Enumeration;data structures;number theory;Ordered Set
user9403,flows;geometry;graph matchings,3,geometry;graph matchings;Distance Between Points;flows;Bipartite Graph Check
user9411,Distance Between Points;geometry,2,geometry;Distance Between Points;Max Flow;graph matchings;flows
user9415,,0,Tree Diameter;ternary search;trees;Tree DFS;Binary Search on Answer
user9418,Distance Between Points;Max Flow;flows;geometry;graph matchings,5,Min Cut;Orientation Test;Polygon Area;geometry;Distance Between Points
user9429,,0,trees;games;Tree Diameter;combinatorics;Permutations
user9435,,0,dp;brute force;divide and conquer;bitmasks;Bitmask Enumeration
user9436,,0,Max Flow;flows;shortest paths;Priority Queue;ternary search
user9440,Distance Between Points;Max Flow;Orientation Test;flows;geometry;graph matchings,6,Orientation Test;Polygon Area;Max Flow;geometry;graph matchings
user9446,,0,Tree DFS;dsu;trees;shortest paths;Monotonic Stack
user9449,,0,trees;Hash Map;graphs;dsu;hashing
user9451,Polygon Area;flows;geometry,3,geometry;Polygon Area;flows;2D DP;graphs
user9469,geometry,1,Orientation Test;Polygon Area;geometry;Distance Between Points;graph matchings
user9470,,0,Ordered Set;data structures;binary search;Multiset;Hash Map
user9471,Max Flow;flows;graph matchings,3,Max Flow;graph matchings;flows;geometry;Polygon Area
user9486,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;divide and conquer;games;greedy;implementation;math;sortings;ternary search;trees;two pointers,18,binary search;brute force;games;greedy;bitmasks
user9487,Max Flow;flows;graph matchings,3,Max Flow;flows;graph matchings;Priority Queue;Bipartite Graph Check
user9506,,0,Interval DP;Connected Components;DFS;Tree DFS;hashing
user9518,,0,geometry;flows;Interval DP;Max Flow;ternary search
user9541,Distance Between Points;geometry,2,geometry;Convex Hull;Distance Between Points;graph matchings;Max Flow
user956,Max Flow;flows;graph matchings,3,Max Flow;flows;graph matchings;geometry;2-sat
user9563,Binary Search on Array;Brute Force Enumeration;Simulation;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;fft;graphs;greedy;implementation;shortest paths;sortings;string suffix structures;trees;two pointers,19,brute force;divide and conquer;implementation;greedy;binary search
user9581,Max Flow;geometry;graph matchings,3,Line Intersection;Orientation Test;geometry;Distance Between Points;Max Flow
user9584,,0,Hash Map;2D DP;Priority Queue;graphs;hashing
user9585,flows;geometry,2,flows;geometry;Priority Queue;Dijkstra;Topological Sort
user9592,geometry,1,geometry;Max Flow;Priority Queue;graph matchings;Strongly Connected Components
user9597,,0,geometry;Ordered Set;Hash Map;dsu;shortest paths
user9600,binary search;trees,2,trees;ternary search;binary search;Binary Search on Answer;divide and conquer
user961,,0,2D DP;Binary Search on Answer;hashing;Coordinate Compression;Tree DP
user9615,2-sat;Brute Force Enumeration;Dijkstra;Max Flow;Prefix Sum;Simulation;Strongly Connected Components;Tree DFS;brute force;constructive algorithms;data structures;divide and conquer;dp;dsu;flows;graph matchings;graphs;greedy;implementation;shortest paths;trees;two pointers,22,graphs;shortest paths;Graph Representation;divide and conquer;0-1 BFS
user9618,,0,flows;Priority Queue;Dijkstra;Binary Lifting;shortest paths
user9629,Distance Between Points;Min Cut;Priority Queue;flows;geometry;graph matchings,6,Min Cut;Max Flow;geometry;graph matchings;Distance Between Points
user963,geometry;graph matchings,2,Polygon Area;geometry;graph matchings;Max Flow;flows
user9636,,0,Interval DP;Connected Components;graphs;DFS;trees
user9654,,0,flows;Hash Map;ternary search;trees;hashing
user9666,Distance Between Points;Orientation Test;geometry;graph matchings,4,Line Intersection;Orientation Test;geometry;Distance Between Points;graph matchings
user9667,,0,Hash Map;geometry;dp;hashing;DP on DAG
user9671,,0,geometry;Polygon Area;Distance Between Points;graphs;Hash Map
user9682,Hash Map;binary search;data structures;two pointers,4,data structures;Hash Map;two pointers;binary search;Fenwick Tree
user9688,Brute Force Enumeration;binary search;bitmasks;brute force;data structures;divide and conquer;dp;greedy;implementation;trees;two pointers,11,brute force;data structures;trees;two pointers;divide and conquer
user972,geometry;graph matchings,2,geometry;graph matchings;flows;Interval DP;2D DP
user9730,,0,Bipartite Graph Check;shortest paths;2D DP;graphs;dsu
user9740,flows;graph matchings,2,Max Flow;graph matchings;flows;geometry;Priority Queue
user9753,BFS;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Fenwick Tree;Prefix Sum;Priority Queue;Simulation;State Simulation;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;flows;graphs;greedy;implementation;number theory;shortest paths;sortings;trees;two pointers,25,brute force;graphs;implementation;shortest paths;divide and conquer
user976,Max Flow;geometry;graph matchings,3,Line Intersection;Polygon Area;geometry;Distance Between Points;graph matchings
user9769,Max Flow;flows,2,Max Flow;flows;2D DP;Knapsack;graphs
user9780,flows;geometry;graph matchings,3,Polygon Area;geometry;graph matchings;Max Flow;flows
user9790,,0,Interval DP;Edit Distance;graph matchings;ternary search;2D DP
user9795,dsu,1,dsu;ternary search;Priority Queue;Queue;Difference Array
user9798,,0,geometry;Polygon Area;2-sat;Distance Between Points;Binary Lifting
user9801,,0,graph matchings;flows;geometry;Polygon Area;Bipartite Graph Check
user9808,,0,Min Cut;graph matchings;Strongly Connected Components;flows;Line Intersection
user981,,0,graphs;geometry;Cycle Detection;Strongly Connected Components;Topological Sort
user9811,geometry;graph matchings,2,geometry;graph matchings;Distance Between Points;flows;Priority Queue
user9812,Bipartite Graph Check;geometry;graph matchings,3,graph matchings;Bipartite Graph Check;geometry;graphs;shortest paths
